소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실,권장학년,교수특징,경쟁점수,꿀점수,배움점수
미디어&엔터테인먼트,MAEG403-01,소셜빅데이터분석론,현대원,3,금,10:30~13:15,X426,24,없음,알수없음,0,0
아트&테크놀로지,AAT2002-01,Humanities & creativity,김희재,3,월,10:30~13:15,없음,14,없음,알수없음,0,0
아트&테크놀로지,AAT2002-02,Humanities & creativity,정지수,3,월,15:00~17:45,없음,14,없음,2.679,0,0
아트&테크놀로지,AAT2003-02,Intro to Digital Arts,주진호,3,화목,15:00~16:15,X423,14,없음,1.383,1,0
아트&테크놀로지,AAT2004-02,Intro to Creative Computing,김주섭,3,수금,15:00~16:15,X513,14,없음,2.451,0,1
아트&테크놀로지,AAT4001-01,Computer Graphics,김주섭,3,화목,15:00~16:15,X513,24,없음,알수없음,0,1
아트&테크놀로지,AAT4002-01,Web Studio,민세희,3,화목,13:30~14:45,X513,24,없음,알수없음,1,0
아트&테크놀로지,AAT4007-01,Storytelling Workshop,김상용,3,수금,15:00~16:15,X429,24,없음,알수없음,0,0
아트&테크놀로지,AAT4011-01,Immersive Media Studio,유상현,3,목,18:00~20:45,X513,34,없음,알수없음,0,0
글로벌한국학,GKS2002-01,Korean Studies and Data Science,조은경,3,화목,12:00~13:15,X423,14,없음,알수없음,0,0
글로벌한국학,GKS3001-01,Introduction to Korean Literature,Fremery,3,월수,10:30~11:45,X349,14,없음,알수없음,0,0
글로벌한국학,GKS3011-01,Korean Studies Seminar 1 : Everyday Life of North and South,방희경,3,화목,12:00~13:15,X349,14,도도,알수없음,0,0
글로벌한국학,GKSG002-01,Digital Arts and Scholarly Craft in Korean Studies,Fremery,3,월,13:30~16:15,X423,34,없음,알수없음,0,0
글로벌한국학,GKSG004-01,Research in Korean Studies : Labour and Development,장대업,3,수,15:00~17:45,X426,34,없음,알수없음,0,0
글로벌한국학,GKSG005-01,Historical Social Science and Korean Studies,김동택,3,화목,15:00~16:15,X426,34,없음,알수없음,0,0
글로벌한국학,GKSG008-01,Programming for Applied Deep Learning,서용덕,3,금,15:00~17:45,GA704,24,없음,알수없음,0,0
빅데이터사이언스,BDS3010-01,빅데이터컴퓨팅,박수진,3,화목,13:30~14:45,K208,34,없음,알수없음,1,1
한국사회문화,KSC1001-01,대학생활을위한학문적읽기,손유정,3,수,14:30~17:30,X428,14,없음,알수없음,1,1
한국사회문화,KSC1002-01,대학생활을위한비판적쓰기,손유정,3,화,14:30~17:30,X428,14,없음,알수없음,1,1
한국사회문화,KSC1003-01,대학생활을위한전략적듣기,오문경,3,목,14:30~17:30,X428,14,없음,0.162,1,1
한국사회문화,KSC1004-01,대학생활을위한논리적말하기,손유정,3,월,14:30~17:30,X428,14,없음,알수없음,1,1
한국사회문화,KSC2001-01,한국문화이해를위한학문적읽기,김도연,3,목,14:30~17:30,X430,14,없음,알수없음,1,1
한국사회문화,KSC2002-01,한국문화이해를위한비판적쓰기,김도연,3,수,14:30~17:30,X430,14,없음,알수없음,1,1
한국사회문화,KSC2003-01,한국문화이해를위한전략적듣기,장민정,3,금,14:30~17:30,X430,14,없음,알수없음,1,1
한국사회문화,KSC2004-01,한국문화이해를위한논리적말하기,김도연,3,화,14:30~17:30,X430,14,없음,알수없음,1,1
한국사회문화,KSC3001-01,한국사회이해를위한학문적읽기,박지현,3,목,14:30~17:30,D406,14,없음,0.929,1,1
한국사회문화,KSC3002-01,한국사회이해를위한비판적쓰기,성아영,3,수,14:30~17:30,D406,14,없음,알수없음,1,1
한국사회문화,KSC3003-01,한국사회이해를위한전략적듣기,오문경,3,금,14:30~17:30,D406,14,없음,0.743,1,1
한국사회문화,KSC3004-01,한국사회이해를위한논리적말하기,박지현,3,화,14:30~17:30,D406,14,없음,0.929,1,1
한국사회문화,KSC4001-01,한국대중문화의이해,이영은,3,화목,10:30~11:45,D406,14,없음,알수없음,1,1
한국사회문화,KSC4002-01,영화로이해하는한국,정기웅,3,월수,10:30~11:45,D502,14,없음,알수없음,1,1
한국사회문화,KSC4004-01,한국의국제관계,최용섭,3,월수,12:00~13:15,D401A,14,없음,알수없음,1,1
영미어문,ENG2004-01,현대영미문학,장기윤,3,화목,16:30~17:45,없음,24,없음,알수없음,0,0
영미어문,ENG2101-01,영문학작문,Disney,3,월수,10:30~11:45,없음,12,없음,알수없음,0,0
영미어문,ENG2101-02,영문학작문,김태원,3,월수,16:30~17:45,J128,12,없음,알수없음,1,0
영미어문,ENG2101-03,영문학작문,윤주옥,3,화목,09:00~10:15,없음,12,없음,알수없음,0,0
영미어문,ENG3002-01,초기영문학,윤주옥,3,화목,12:00~13:15,없음,24,없음,알수없음,0,0
영미어문,ENG3003-01,르네상스시대의영문학,김태원,3,월수,12:00~13:15,없음,24,없음,알수없음,1,0
영미어문,ENG3104-01,현대영국소설,김영주,3,화목,15:00~16:15,없음,24,없음,알수없음,0,0
영미어문,ENG3107-01,현대미국소설,전선재,3,수금,09:00~10:15,없음,24,없음,알수없음,1,0
영미어문,ENG3207-01,영어권대중문학,장기윤,3,수금,15:00~16:15,없음,24,없음,알수없음,1,0
영미어문,ENG3216-01,영문학특강,황은주,3,수금,13:30~14:45,없음,24,없음,알수없음,0,0
영미어문,ENG3229-01,비교문학,Paul,3,화목,16:30~17:45,없음,24,없음,알수없음,0,0
영미어문,ENG3303-01,영어사,이성범,3,수금,15:00~16:15,없음,24,없음,알수없음,0,0
영미어문,ENG3320-01,연결담화를통한스토리텔링,이요안,3,화목,10:30~11:45,없음,14,없음,알수없음,0,0
영미어문,ENG3406-01,영문자서전창작,Disney,3,월수,16:30~17:45,없음,14,없음,알수없음,0,0
영미어문,ENG3407-01,대화분석,이요안,3,화목,13:30~14:45,없음,24,없음,알수없음,0,0
영미어문,ENGG003-01,왕정복고및18세기영문학프로세미나,김치헌,3,화,15:00~18:00,없음,34,없음,알수없음,0,0
영미어문,ENGG005-01,20세기영국문학프로세미나,김영주,3,화,10:30~13:30,없음,34,없음,알수없음,0,0
사학,HIS2002-01,현대세계의역사적이해,최성철,3,금,10:30~13:15,없음,12,귀염,알수없음,1,0
사학,HIS3002-01,고려시대사,김아네스,3,수금,09:00~10:15,없음,24,없음,알수없음,0,0
사학,HIS3005-01,한국현대사,정일영,3,수금,13:30~14:45,J107,24,없음,알수없음,0,0
사학,HIS3010-01,중국현대사,전인갑,3,월수,10:30~11:45,없음,24,없음,알수없음,0,0
사학,HIS3014-01,일본사개설,정녕,3,화목,15:00~16:15,없음,24,없음,알수없음,0,0
사학,HIS3015-01,요동사,정면,3,화목,10:30~11:45,없음,24,없음,알수없음,0,0
사학,HIS3021-01,서양고대사,오흥식,3,월수,16:30~17:45,없음,24,없음,알수없음,0,0
철학,PHI3001-01,서양고대철학사,전헌상,3,화목,16:30~17:45,없음,24,없음,알수없음,0,0
사학,HIS3037-01,미국사개설,박현숙,3,화목,13:30~14:45,없음,24,없음,알수없음,0,0
사학,HIS3040-01,한국사개론2,정일영,3,수금,09:00~10:15,없음,24,없음,알수없음,1,0
사학,HIS3041-01,한국사상사,최기영,3,화목,10:30~11:45,없음,24,없음,알수없음,0,0
사학,HIS3052-01,한국금석학,조범환,3,월수,10:30~11:45,없음,24,없음,알수없음,0,0
사학,HIS3057-01,중국사회경제사,전인갑,3,월수,12:00~13:15,J309,24,없음,알수없음,0,0
사학,HIS3073-01,문화유산현장실습4,계승범,1,월,16:30~17:45,없음,14,없음,알수없음,0,0
사학,HIS4004-01,한국사특강4,최기영,3,화목,13:30~14:45,없음,24,없음,알수없음,0,0
사학,HIS4007-01,한국사강독3,계승범,3,월수,12:00~13:15,J107,34,없음,알수없음,0,0
사학,HIS4031-01,역사글쓰기,조범환,3,화목,15:00~16:15,J311,34,없음,알수없음,0,0
사학,HISQ983-01,역사교과교재연구및지도법,김상훈,3,목,16:40~19:10,없음,24,없음,알수없음,0,0
철학,PHI2004-01,한국철학사,조성환,3,월,13:30~16:15,없음,24,없음,알수없음,0,0
전자공학,EEEG477-01,패턴인식,김경환,3,화목,12:00~13:15,없음,4,없음,알수없음,0,0
철학,PHI2008-01,윤리학,이상섭,3,화목,12:00~13:15,없음,24,없음,알수없음,1,1
철학,PHI3007-01,아우구스티누스철학,이상섭,3,화목,15:00~16:15,없음,24,없음,알수없음,0,0
철학,PHI3011-01,독일관념론,Halla,3,화목,10:30~11:45,없음,24,없음,알수없음,0,0
전인교육원,HFS2001-01,철학적인간학,이종진,3,수금,15:00~16:15,없음,2,없음,알수없음,0,0
전인교육원,HFS2001-03,철학적인간학,김승욱,3,화목,16:30~17:45,없음,2,없음,2.097,0,0
철학,PHI3022-01,철학적인간학,박병준,3,월수,16:30~17:45,없음,24,없음,알수없음,0,0
철학,PHI3026-01,심리철학,김준걸,3,화목,12:00~13:15,없음,24,없음,알수없음,0,0
철학,PHI3028-01,기호논리학,김준걸,3,월수,12:00~13:15,없음,24,없음,알수없음,0,0
철학,PHI3034-01,"위진,당철학사",하유진,3,수금,13:30~14:45,없음,24,없음,알수없음,0,0
철학,PHI3043-01,주자학,류희성,3,금,10:30~13:15,없음,24,없음,알수없음,0,0
철학,PHI4038-01,철학상담,박병준,3,월수,10:30~11:45,없음,14,없음,알수없음,0,0
철학,PHIG083-01,서양철학읽기,Halla,3,금,10:30~13:15,없음,14,없음,알수없음,0,0
철학,PHIQ983-01,철학교과교재연구및지도법,김상훈,3,목,16:40~19:10,없음,24,없음,알수없음,0,0
수학,MAT1060-01,미적분학실습2,오영탁,1,월,13:30~15:20,RA205,1,없음,알수없음,1,0
수학,MAT1060-03,미적분학실습2,오영탁,1,수,13:30~15:20,RA205,1,없음,알수없음,1,0
수학,MAT1060-05,미적분학실습2,오영탁,1,금,10:30~12:20,RA205,1,없음,알수없음,1,0
수학,MAT2010-01,집합론,박진형,3,화목,15:00~16:15,K301,2,없음,알수없음,0,0
수학,MAT2110-03,선형대수학,조장현,3,화목,12:00~13:15,없음,2,없음,알수없음,0,0
수학,MATG110-01,고급선형대수학,김종락,3,화목,12:00~13:15,없음,4,없음,알수없음,0,1
수학,MAT2120-01,정수론,오영탁,3,월수,10:30~11:45,없음,2,없음,알수없음,0,0
수학,MAT2120-02,정수론,오영탁,3,월수,16:30~17:45,없음,2,없음,알수없음,0,0
수학,MAT2220-01,고등미적분학2,김현석,3,화목,13:30~14:45,K301,2,없음,알수없음,0,0
수학,MAT2230-02,미분방정식,Ho,3,수금,13:30~14:45,없음,2,없음,알수없음,0,0
수학,MAT2420-01,응용수학2,유지현,3,월수,10:30~11:45,없음,2,도도,알수없음,0,0
수학,MAT2420-02,응용수학2,김현정,3,화목,12:00~13:15,없음,2,천사,알수없음,0,0
수학,MAT3310-01,다양체기하학,김종수,3,화목,13:30~14:45,없음,34,없음,알수없음,0,0
수학,MAT3410-01,확률론입문,김현석,3,월수,16:30~17:45,없음,34,없음,알수없음,0,0
수학,MAT3420-01,금융수학,이재성,3,화목,15:00~16:15,없음,34,없음,알수없음,1,0
수학,MATG220-01,실해석학2,신창언,3,수금,13:30~14:45,없음,4,없음,알수없음,0,0
물리학,PHY1002-01,일반물리2,이범훈,3,월수,12:00~13:15,없음,1,없음,알수없음,1,0
물리학,PHY1002-02,일반물리2,이기진,3,화목,09:00~10:15,없음,1,없음,알수없음,0,0
물리학,PHY1002-05,일반물리2,양상모,3,화목,13:30~14:45,없음,1,없음,알수없음,0,0
물리학,PHY1002-06,일반물리2,유효빈,3,수금,09:00~10:15,없음,1,없음,알수없음,0,0
물리학,PHY1002-07,일반물리2,손원민,3,수금,13:30~14:45,없음,1,없음,알수없음,0,0
물리학,PHY1102-01,일반물리실험2,박영재,1,월,13:30~15:20,R103,1,없음,알수없음,0,0
물리학,PHY1102-02,일반물리실험2,유효빈,1,월,13:30~15:20,R107,1,없음,알수없음,0,0
물리학,PHY1102-03,일반물리실험2,박영재,1,월,15:30~17:20,R103,1,없음,알수없음,0,0
물리학,PHY1102-04,일반물리실험2,양상모,1,월,15:30~17:20,R107,1,없음,알수없음,0,0
물리학,PHY1102-06,일반물리실험2,손원민,1,화,13:30~15:20,R107,1,없음,알수없음,0,0
물리학,PHY1102-07,일반물리실험2,김원태,1,화,15:30~17:20,R103,1,없음,알수없음,0,1
